Frame,L5 x,L5 y,L5 z,L3 x,L3 y,L3 z,T12 x,T12 y,T12 z,T8 x,T8 y,T8 z,Neck x,Neck y,Neck z,Head x,Head y,Head z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Right Upper Arm x,Right Upper Arm y,Right Upper Arm z,Right Forearm x,Right Forearm y,Right Forearm z,Right Hand x,Right Hand y,Right Hand z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Left Upper Arm x,Left Upper Arm y,Left Upper Arm z,Left Forearm x,Left Forearm y,Left Forearm z,Left Hand x,Left Hand y,Left Hand z,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Right Lower Leg x,Right Lower Leg y,Right Lower Leg z,Right Foot x,Right Foot y,Right Foot z,Right Toe x,Right Toe y,Right Toe z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,Left Lower Leg x,Left Lower Leg y,Left Lower Leg z,Left Foot x,Left Foot y,Left Foot z,Left Toe x,Left Toe y,Left Toe z
4750,-0.136020954,0.102536805,0.015373427,-0.168664468,0.194687359,0.02069236,-0.201307982,0.286837913,0.026011293,-0.165889281,0.381514972,0.530616351,-0.237856919,0.228308021,-0.135687689,-0.462635413,-0.090154259,-0.522186241,-0.475788514,-0.525179009,0.014858883,-1.136746425,-0.408689519,0.571895838,-2.719154873,2.505012458,0.875125813,-3.201087482,1.264811571,-0.282437657,-0.678116849,-0.339104143,-0.300955964,-1.866097686,1.363345709,-0.673022858,0.176268306,5.542278676,-0.714155028,-0.806775712,5.704337593,-1.507784402,-0.35161903,-0.610399223,-0.199462759,-0.607135882,-0.042684871,-0.155591419,-0.187238606,-0.04032894,0.005510512,-0.177494798,-0.040661897,-0.058981757,0.080471678,-0.467298681,0.056760239,-0.32888012,-0.371233046,0.03699498,-0.082749451,-0.04315468,-0.058493465,-0.121333115,-0.085176523,0.020440871
4751,-0.057192368,0.081744888,-0.047213015,-0.088921411,0.119062574,-0.067871443,-0.120650455,0.156380259,-0.088529872,-0.166281094,0.194805397,-0.099478299,-0.223926491,0.099699141,-0.11312408,-0.412405023,-0.109400387,-0.131005023,-0.394508075,-0.21374574,-0.030257005,-0.734150717,-0.075851354,0.684511952,-3.145714611,1.88821366,0.481998981,-2.770195175,1.226943844,-0.310040408,-0.468075164,-0.088508328,-0.251516302,-1.801845834,1.385928925,-0.349341822,-1.452275455,5.898984798,-0.897202103,0.466640729,6.130502677,-1.096984214,0.303389978,-0.37831078,-0.08630652,-0.713703847,0.213633746,0.017008632,-0.27321068,0.087432095,0.18962801,-0.292941056,0.106439387,0.189496205,0.280376805,-0.093058534,0.066970709,-0.332376046,-0.046389038,0.10941968,-0.18180169,0.072465069,0.066236629,-0.213086264,0.087622898,0.066079998
4752,-0.025555788,0.217262069,0.025344,-0.042554241,0.315837396,0.036936416,-0.059552694,0.414412724,0.048528831,-0.100306328,0.493416498,0.060001205,-0.060558261,0.392187021,0.07299573,-0.07859525,0.170818442,0.103275762,-0.185718541,-0.127349592,-0.108408647,-0.420213376,0.238200443,0.632935178,-2.965916237,0.978548697,-0.323219233,-1.810773266,0.335235195,-0.194281933,-0.326229044,0.06429748,-0.246927013,-1.712241431,1.197499422,0.012856364,-3.368848208,5.861344239,-0.287377197,1.624223537,5.696732369,-1.388480124,0.444288786,-0.489884469,-0.203137657,-0.577466689,0.241524332,-0.087540057,-0.221487036,0.09872986,0.105158275,-0.238274403,0.116877879,0.105062458,0.360587245,-0.211678928,0.017922119,-0.365876641,0.079422007,-0.007207025,-0.262172774,0.053615345,0.080241009,-0.29171876,0.070311797,0.079636217
4753,-0.051484141,0.040343177,0.030621406,-0.044872529,0.105553352,0.042115096,-0.038260918,0.170763527,0.053608786,-0.036618244,0.21998271,0.023013722,-0.063347933,0.215776839,0.080090635,-0.009546029,0.307090999,0.151237089,-0.179376044,-0.059746138,-0.19963061,-0.417743917,0.083866713,0.178473671,-2.798901133,0.541387115,-0.088883858,-1.918089076,-0.81076036,-0.282523772,-0.365015113,0.023933528,-0.118236209,-1.276991733,1.8698562,-0.179103809,-1.991519915,5.927365006,-0.956841917,1.213784234,5.024878539,-2.653734592,0.065056158,-0.513821591,-0.191749978,-0.682748471,0.24433329,-0.067954617,-0.31145598,0.008832814,0.159676763,-0.309556945,-0.017053235,0.120655754,-0.010312184,-0.128785783,0.05078471,-0.553345499,0.015234272,0.06256449,-0.439902011,-0.086721323,0.119126594,-0.367766125,0.014182176,0.132983693
4754,0.05381462,0.205533322,0.082276202,0.071951431,0.299839827,0.119077915,0.090088242,0.394146333,0.155879628,0.067365484,0.470526662,0.184251971,0.085437953,0.476557032,0.087542684,0.013752434,0.469810375,-0.089319848,0.007164494,0.244444811,-0.269907079,-0.255395416,-0.013695366,-0.32182524,-2.920622267,-1.129796705,0.925978805,-2.826366548,-0.213810318,-0.925879129,-0.450693741,0.317053281,-0.168924569,-1.401730889,2.252027337,-0.391886114,-1.070816291,4.74287515,-2.267916342,-0.654752072,4.169416618,-3.18428597,-0.201766696,-0.26608572,-0.260449575,-0.526072332,0.359234554,-0.125630628,-0.154986364,0.135584721,0.056587253,-0.166112303,0.151616793,0.056569041,-0.248825074,-0.012896706,-0.011446804,-0.505996038,0.137520313,0.020287987,-0.437445831,-0.006968428,0.088863765,-0.462421383,0.011213091,0.08806512
4755,0.05435649,0.04355854,0.099906967,0.073096448,0.066290426,0.144507454,0.091836405,0.089022313,0.189107942,0.064806549,0.116283309,0.223113559,0.043524535,0.22159257,0.130542905,-0.108216106,0.409576531,-0.039730979,0.075841961,0.444494456,0.046404384,-0.16437616,-0.441882173,-0.270247735,-2.086116723,-1.532869741,-0.124494669,-2.899520859,0.089011934,0.534618162,-0.376765434,0.50570201,0.075645995,-1.845543485,2.22444869,0.000193999,-1.847437058,4.965385393,-2.003042415,-1.928613867,3.030321134,-3.663603949,-0.175736874,0.07925565,-0.095408108,-0.356184897,0.479672758,-0.043546223,-0.148934092,0.045716214,0.107882895,-0.158433258,0.060920887,0.107926885,-0.29426093,-0.025558191,-0.044924827,-0.517411689,0.174145162,0.003264993,-0.380597936,0.0079329,0.064585251,-0.402775039,0.027006551,0.063799882
4756,-0.075456297,0.030693053,0.244699007,-0.106378469,0.07442754,0.35696945,-0.137300641,0.118162027,0.469239892,-0.212421603,-0.132023293,1.067954091,-0.178958212,0.19478395,0.347681628,-0.250622008,0.285578886,-0.053592303,-0.107828973,0.396486584,0.214224063,-0.234006836,-0.195872944,0.042361041,-1.425876452,0.203369475,-0.295932794,-2.611823391,-0.478900763,0.871390431,-0.44016098,0.552451065,0.127430684,-1.839048246,2.179932235,0.6404071,-2.391809749,5.314364586,-2.035920435,-2.716835453,2.335155006,-5.020242388,-0.286464829,0.397820287,0.028964551,-0.40795472,0.4530051,0.078782237,-0.20378968,0.091151113,0.20025073,-0.193966274,0.113821662,0.157937917,-0.247314,-0.012907224,0.040339108,-0.589801159,0.201893893,0.014418117,-0.463921087,-0.021967453,0.166207889,-0.428940241,0.028367296,0.176181074
4757,-0.187002901,0.040889071,0.460156786,-0.275596738,0.06248122,0.664798405,-0.364190575,0.084073368,0.869440024,-0.514768647,0.117559433,1.021699537,-0.371128241,0.099950412,0.669332397,-0.292989512,0.073093605,0.012581215,0.035033058,0.32039047,0.327194774,-0.551603796,-0.091533225,-0.202437477,-1.352209665,-0.337587805,-0.895203865,-1.03799113,-0.702826603,0.54507571,-0.384013073,0.486513832,-0.042406105,-1.688840821,2.842303495,1.104107366,-3.228437558,5.61737728,-2.238967749,-3.025699862,1.505879609,-6.872556693,0.091916118,0.016645437,-0.119446656,-0.403282664,0.499220626,0.00784818,-0.183694639,0.042137744,0.08227622,-0.189623934,0.055123729,0.08220789,-0.135856686,-0.006962825,-0.062418604,-0.66091673,-0.004549067,0.002131982,-0.594451997,-0.189127237,0.140661702,-0.610266936,-0.169939374,0.140101552
4758,-0.038284688,0.570780117,-0.062270627,-0.061058847,0.827343774,-0.08997518,-0.083833007,1.083907431,-0.117679733,-0.185616512,1.286861168,-0.139490078,-0.12588851,0.866408308,-0.073712515,-0.206214575,0.07930861,0.04686556,0.104330114,0.281235631,0.138531989,-0.447162334,0.282186972,-0.174843475,-0.733213837,0.196451107,-0.617668105,-1.227665894,-1.855124777,0.034369873,-0.304574428,0.373738502,-0.180999779,0.898262457,1.970211326,0.243632268,-4.07112146,5.115236396,-1.268203458,-3.188451521,0.864869593,-8.593627346,-0.17986408,-0.143713407,-0.231570229,-0.198790887,0.235883016,-0.210169418,-0.056783219,-0.130801271,-0.089845565,-0.062325095,-0.118290041,-0.089766627,0.259012991,-0.123661357,-0.119594937,-0.461844665,-0.148222756,-0.008398102,-0.335892172,-0.175879419,0.020905503,-0.349672693,-0.157749111,0.020578751
4759,0.016400821,0.376907702,0.194779989,-0.01726394,0.539526678,0.293454561,-0.050928701,0.702145655,0.392129132,-0.044369644,0.940124794,0.41266823,-0.038785074,0.577598824,0.354066625,0.110199871,0.164836986,0.177874412,0.214081515,0.065358257,0.00118195,-0.152203193,-0.005960009,-0.083836555,-0.190898914,-0.348507036,-0.52785945,-0.835633506,-2.347637109,-0.118388304,-0.326779972,-0.059582804,-0.015220515,1.086534257,1.375781785,-0.123211694,-4.580122621,4.370002635,-1.167276798,-1.499824998,0.614980992,-8.41048172,-0.100429072,-0.338295628,-0.146123575,-0.358376059,-0.039789361,-0.212754892,0.028894184,-0.324842078,-0.001911347,0.0312625,-0.359964171,-0.053507733,0.598900894,-0.122845628,0.025535164,0.066419836,-0.393960758,0.045259369,0.18816683,-0.16881373,0.023242096,0.051172693,-0.354607474,0.10575278
4760,0.0886734,0.545990636,-0.002254011,0.122931098,0.791327963,-0.003411324,0.157188796,1.036665291,-0.004568637,0.093162121,1.22363005,-0.007733791,0.220152942,0.865362906,0.024898584,0.251258285,0.178337421,0.082891205,0.023272975,-0.240898782,0.090591856,0.06668477,-0.59164522,-0.119819932,-0.040873868,-2.133277573,-0.435418308,-0.897866283,-1.904002707,-0.153124208,-0.466162554,-0.016541033,-0.041179003,-0.163390955,0.678873076,0.579040201,-4.268388402,3.42418895,-0.186262745,1.627006358,-0.039797781,-6.694268148,-0.292209669,0.359804972,0.033528059,-0.952520868,-0.006046161,-0.116773133,0.071382465,-0.287745624,0.17238586,0.071616272,-0.277489355,0.172398167,0.711493995,-0.615082483,0.195224294,0.589926695,-0.293844854,0.098531227,0.491644399,-0.15551443,0.0711228,0.475761066,-0.140058289,0.071507891
4761,-0.047844013,0.104807176,-0.011421689,-0.074965768,0.154573912,-0.016599644,-0.102087524,0.204340648,-0.021777599,-0.208665373,0.245856678,-0.030687896,0.085420571,0.185364175,0.002287144,0.434404665,0.05082594,0.056462989,-0.180539236,-0.425020666,0.148663797,0.474668312,-0.55574693,0.046701119,0.133177145,-2.249602143,-0.680429928,-0.939096673,-2.293543025,-0.164918059,-0.896422745,0.436951626,0.149483901,-0.364597281,0.00261976,1.462830762,-3.236422974,-1.723844394,1.524037975,4.773708121,-6.419831628,0.568749313,-0.289805949,-0.379647568,0.04333708,-1.016674019,0.224761572,-0.004361152,-0.010314231,-0.389480718,0.374017182,-0.003885416,-0.382412582,0.374159557,0.102239634,-0.603750901,0.467192279,1.002945444,-0.359206557,0.224974401,0.68140735,-0.379122396,0.136383097,0.662328346,-0.365648608,0.137224386
4762,0.256059194,0.32424275,-0.072543632,0.357069394,0.463331763,-0.101475057,0.458079593,0.602420777,-0.130406482,0.68842423,1.166771375,0.12134855,0.625316093,0.569527449,-0.069523989,0.780588799,0.3468003,0.075866995,0.439974822,0.025174427,0.358742564,1.087922253,-0.615776435,0.059427777,0.211077937,-1.357639854,-0.300037468,-0.849762417,-1.543741002,-0.232759694,-0.127386476,0.718093718,0.689074458,1.658926163,-3.5715351,1.489056334,4.308223196,-11.81995382,4.653691042,7.014393669,-13.67083324,14.50976124,0.372132866,-1.282598133,-0.373611162,-0.517990326,0.386485288,-0.137870555,0.574304491,-0.396953253,0.323954509,0.588245045,-0.409946982,0.213208671,-0.013188401,0.467445831,0.254609383,1.57066745,-0.202859543,0.078868736,1.209284727,-0.409828138,0.045620765,1.169188632,-0.46346708,0.092184643
4763,0.339928915,-0.939890248,0.359313306,0.487807861,-1.351043065,0.518646953,0.635686806,-1.762195882,0.6779806,0.667292053,-2.006790886,0.791247928,0.788603108,-1.012172021,0.65221613,0.827288961,0.916314823,0.386650249,0.315675275,0.618774846,-0.271390904,1.702560571,0.046934755,0.243459034,0.482697076,-0.990696641,-0.753359014,-0.294521293,-0.821183703,-0.563258599,2.194065686,0.384299254,1.228919014,4.523286666,-5.274119916,1.50130111,6.843414077,-21.17466061,7.061581065,3.109149137,-11.69965449,8.390470602,1.321602837,-0.218012491,-0.276549685,-0.187203678,0.487832675,-0.21089257,0.742720327,-0.321806761,0.319031863,0.764215109,-0.32539711,0.319659989,0.172409702,0.881808183,0.076534311,1.492587603,0.223104882,0.020169223,1.361376356,-0.145138246,0.114588641,1.336043614,-0.136389465,0.11552615
4764,0.337856187,-0.642114478,-0.708141025,0.48722731,-0.919376274,-1.02305341,0.636598433,-1.19663807,-1.337965796,0.714055319,-1.354594121,-1.575598168,0.855055173,-0.502040474,-0.890559891,1.013905422,1.138592048,0.383299797,0.989115724,1.13005197,-0.358611677,1.955854776,0.201070185,-0.135352554,0.079318482,-0.38449664,-0.2468437,0.050006286,-0.587904254,-1.315724134,3.643315138,-0.137089314,2.309889748,1.086982956,-3.749706667,1.611291202,4.5970792,-14.96172566,-0.310747278,-0.9180187,-5.935095487,5.339324295,1.631780684,0.713141427,0.034549883,0.182370526,0.739556197,0.060785391,0.942689364,-0.081883973,0.404468641,0.972081652,-0.092297494,0.40534551,-0.234998452,0.607111145,0.206601425,1.249732377,0.381563549,0.118737009,1.16505574,-0.092019745,0.144420059,1.139105345,-0.084797905,0.144713332
4765,0.403215802,-0.327550863,-0.311135666,0.599054222,-0.41607901,-0.447694464,0.794892642,-0.504607157,-0.584253261,1.522664483,1.546535739,-0.954649737,1.042774007,-0.085150448,-0.377924649,1.12968687,0.591471289,0.162628849,1.577611494,1.212176795,-0.267373645,1.400510875,0.201110824,-0.306950151,0.508395537,-0.632404847,-1.21608152,0.232226773,-0.631140672,-1.69856583,2.878899761,0.634757857,0.918675423,5.171477208,-0.217828022,-0.311672498,-3.498199347,-5.622953001,2.150806238,-3.52243947,-8.903177881,1.032961929,0.994949727,1.21403101,0.406293239,1.113856681,0.451258218,0.186735474,1.108641567,0.017216648,0.2764803,1.088459621,-0.018959166,0.376263674,-0.39333372,0.397855148,0.113262891,0.756678367,0.276842863,0.000821606,1.013949656,-0.236901101,0.157828216,1.120182761,-0.083149431,0.107700551
4766,0.452852585,-0.134240674,-0.008785921,0.655264234,-0.187841877,-0.012978955,0.857675883,-0.24144308,-0.017171988,1.009641041,-0.241167328,-0.022966523,1.068161417,-0.217579297,0.051997113,1.152151248,-0.114556553,0.18778524,1.688969018,0.323245288,0.156006347,0.734994102,0.060791523,-0.197025864,0.425212069,-0.331780906,-1.216314857,0.869296119,-1.843293157,-1.506863907,1.399790772,0.383420278,-1.377360366,2.183435454,-1.243701033,-0.203406755,-5.203290128,-5.097146369,-0.376087984,-7.570937601,-10.21640854,-4.465686589,-0.344179534,0.675559817,0.47349813,1.442617978,-0.325260729,0.015758019,0.995077556,-0.503145643,0.009890756,1.023926447,-0.51950831,0.009369872,-0.180886245,0.025398129,-0.040621111,-0.047335406,-0.164022745,-0.074543235,0.70314176,-0.396131198,0.164925178,0.680808606,-0.396097084,0.164743333
4767,0.536821719,-0.13933597,0.052537198,0.77787111,-0.197788715,0.075528391,1.018920501,-0.25624146,0.098519583,1.20450423,-0.271806437,0.119517719,1.114689335,-0.334066611,0.185156107,0.937935132,-0.40179916,0.314797539,1.685870836,-0.254420539,0.379086304,0.489521519,-0.461385828,0.073260835,-0.693667906,-1.35239185,-0.40763763,1.826288023,-2.770478778,-1.851196259,1.275558609,-0.542194588,-0.864558997,0.207689571,-1.910515144,0.695182834,-3.70696574,-3.717997691,-3.096606501,-9.349484396,-11.0173522,-6.432151308,-1.025738665,0.409499015,0.499165581,1.04893675,-1.01007414,0.167133956,0.655112238,-0.834073847,0.085868013,0.681103958,-0.851698146,0.085636635,-0.145671923,-0.056468367,-0.006362888,-0.785543152,-0.326549053,0.057869945,0.284756898,-0.744749766,0.333881346,0.268455743,-0.746728561,0.333420926
4768,0.200426461,-0.049153266,-0.097014655,0.274448078,-0.115082731,-0.14070986,0.348469695,-0.181012196,-0.184405065,0.335858921,-0.420627338,-0.485462943,0.445709701,-0.152407599,0.037310106,0.484130252,-0.018626601,0.494264801,0.793190744,-0.318442498,0.259188719,0.513850501,-0.666933137,0.204040283,-0.648627762,-0.146578604,0.086722988,1.878972675,-2.047447191,-1.874596634,-0.122879433,-0.123497368,-0.702178131,2.336190202,-0.803684566,-1.703863632,-1.703959952,-0.740830196,-2.985090399,-9.770309606,-11.84824031,-7.766620979,-0.55404174,0.60024112,0.420068208,0.202953307,-1.020101277,0.344535235,0.207667082,-0.874068342,0.123551268,0.201231263,-0.897653078,0.142831664,-0.599800209,0.428895385,-0.050343237,-1.54429338,-0.260559991,0.115193541,-0.42155859,-1.029052573,0.526116537,-0.213949525,-0.720983914,0.447444079
4769,0.141213048,0.356052356,-0.330111668,0.207122917,0.516194899,-0.47691013,0.273032786,0.676337443,-0.623708591,0.34272605,0.809647175,-0.734760902,0.287299711,0.724575883,-0.344123849,0.216798404,0.612273618,0.376954434,-0.168696358,0.020664528,0.144205248,0.738684583,-0.738436882,-0.185147148,0.274662904,-1.790654671,-0.277441566,0.954396623,-1.281896008,-1.661705904,-1.260084609,0.436467649,-0.496203962,1.234510534,-0.723296066,-2.711366517,-1.258047767,0.827113315,-2.072750787,-8.115117067,-10.63764239,-9.427658196,0.37024816,0.257588481,0.287302405,0.201300234,-0.309606871,0.298105978,0.060015557,-0.523230127,0.263208975,0.081462022,-0.540219649,0.26328447,-0.634874238,0.289012012,0.058677146,-1.830124021,-0.005687027,0.199691373,-0.617681103,-0.737441027,0.567216137,-0.614702635,-0.745766628,0.567685265
4770,-0.097944297,0.248301978,-0.416203972,-0.138914515,0.360375107,-0.601094501,-0.179884734,0.472448237,-0.785985029,-0.182292758,0.563611758,-0.925460108,-0.180422664,0.686377379,-0.637944379,-0.118635426,0.958451543,-0.109637841,-0.78628824,0.097285476,0.047783237,0.384102907,-0.181947299,-0.309687059,-0.579072504,-2.33695389,1.090550323,0.16605974,-0.391146411,-0.132494924,-1.664940103,0.57799344,-0.600833076,0.971529742,1.193306832,-2.900211583,-0.970296596,0.45224393,-1.571543007,-2.754601078,-5.516751944,-6.789186309,1.461052767,-0.067908621,0.072420748,0.353001982,0.155972167,0.19446648,0.125164048,-0.340316373,0.184586607,0.145664949,-0.35933577,0.184747431,-0.493730606,0.114269878,0.139736989,-1.344354416,-0.027450513,0.180873519,-0.443604042,-0.670566903,0.482024396,-0.431552331,-0.681783503,0.48261497
4771,-0.256423513,0.200036769,-0.572961418,-0.333531397,0.318025182,-0.836225674,-0.410639282,0.436013596,-1.09948993,-0.650064788,-0.29932849,-0.814568885,-0.427565805,0.694737826,-1.058227829,-0.444596744,0.926853662,-0.645638997,-1.422786088,-0.325522065,-0.240740819,-0.037195728,0.082427656,-0.322858107,0.929373952,-0.495400898,-0.46196252,-0.329415627,-0.889663757,0.354864752,-1.833834136,0.153886405,-1.078394742,0.013858279,-0.508524372,-3.145776679,-0.081266104,-1.699458314,-1.990354096,3.015116911,0.631657942,0.168663568,1.705713737,-0.171737443,-0.18747838,0.556359623,0.326153626,-0.143024487,0.246346087,-0.122991953,-0.142603992,0.244256474,-0.1453241,-0.149046748,-0.833571546,0.018575421,0.052819387,-0.643916847,-0.029269871,-0.094467297,0.142059503,-0.300362708,0.155361499,-0.069642337,-0.607403926,0.306382306
4772,-0.213283596,0.138633092,-0.336988585,-0.307122512,0.202733166,-0.48661582,-0.400961429,0.266833241,-0.636243055,-0.44605735,0.33297069,-0.749805793,-0.586025086,0.424634933,-0.78718242,-0.769802798,0.684641539,-0.860342187,-1.583281014,-0.398836319,-0.560010695,-0.270161044,0.005952637,-0.46827702,0.527169955,-0.324319668,-0.221116829,0.910483557,-1.54386349,0.515409849,-1.372906264,-0.433682634,-0.937947195,1.189447257,-1.556846754,-2.602139833,6.420428543,-1.190945172,-2.410112607,8.930953141,6.151317727,4.651868864,1.245554888,0.229890045,-0.282428342,0.600409318,0.324900938,-0.190006771,0.450438444,-0.03301707,-0.227317602,0.465957161,-0.056565579,-0.227151976,-0.401317024,0.210544205,-0.256071672,-0.034095801,0.235921914,-0.274345424,0.359886877,-0.054119354,-0.104863716,0.376253837,-0.069993864,-0.104975697
4773,-0.318914654,-1.076360818,0.565827908,-0.459709249,-1.552128807,0.817321469,-0.600503843,-2.027896796,1.068815031,-0.711241425,-2.34247854,1.25734182,-0.875972998,-1.638611205,0.456004028,-1.154696926,-0.18540981,-1.02678415,-1.532557247,-0.359690274,-0.346375793,-0.828733896,0.299458006,-0.133360523,0.657908823,-1.223481246,-0.504844814,1.074522126,-1.30153506,-0.189292108,-0.489688618,-0.794922167,-0.322882794,-1.378709273,-1.43345667,0.641857835,9.004148615,-1.062569398,0.254759667,9.766887053,9.158307431,6.47905205,0.430935541,-0.212611827,-0.121334939,0.415703464,-0.025938113,-0.153450842,0.242656095,-0.245229879,-0.1586347,0.257572244,-0.270170418,-0.158550127,-0.007465334,0.430443483,-0.267113253,-0.002941814,0.150881427,-0.165756005,0.07303013,-0.223986501,-0.016929849,0.091249072,-0.240265544,-0.01659811
